,Zone,Period,Pickup occurences,Delivery occurences
3518,147,14,"{""0"": 232, ""1"": 107, ""2"": 24, ""3"": 2}","{""0"": 264, ""1"": 81, ""2"": 16, ""3"": 4}"
3519,147,15,"{""0"": 239, ""1"": 91, ""2"": 30, ""3"": 3, ""4"": 2}","{""0"": 268, ""1"": 73, ""2"": 17, ""3"": 7}"
3520,147,16,"{""0"": 235, ""1"": 92, ""2"": 31, ""3"": 5, ""4"": 2}","{""0"": 252, ""1"": 82, ""2"": 28, ""3"": 3}"
3521,147,17,"{""0"": 235, ""1"": 92, ""2"": 30, ""3"": 5, ""4"": 3}","{""0"": 243, ""1"": 88, ""2"": 25, ""3"": 9}"
3522,147,18,"{""0"": 271, ""1"": 76, ""2"": 15, ""3"": 3}","{""0"": 243, ""1"": 90, ""2"": 27, ""3"": 5}"
3523,147,19,"{""0"": 293, ""1"": 64, ""2"": 6, ""3"": 2}","{""0"": 248, ""1"": 89, ""2"": 23, ""3"": 5}"
3524,147,20,"{""0"": 308, ""1"": 49, ""2"": 8}","{""0"": 269, ""1"": 78, ""2"": 16, ""4"": 2}"
3525,147,21,"{""0"": 317, ""1"": 40, ""2"": 8}","{""0"": 298, ""1"": 61, ""2"": 6}"
3526,147,22,"{""0"": 321, ""1"": 39, ""2"": 3, ""3"": 2}","{""0"": 323, ""1"": 39, ""2"": 3}"
3527,147,23,"{""0"": 345, ""1"": 18, ""2"": 2}","{""0"": 347, ""1"": 17, ""2"": 1}"
3528,148,0,"{""0"": 321, ""1"": 38, ""2"": 5, ""3"": 1}","{""0"": 316, ""1"": 43, ""2"": 4, ""3"": 2}"
3529,148,1,"{""0"": 320, ""1"": 42, ""2"": 3}","{""0"": 336, ""1"": 25, ""2"": 3, ""3"": 1}"
3530,148,2,"{""0"": 326, ""1"": 36, ""2"": 3}","{""0"": 344, ""1"": 20, ""2"": 1}"
3531,148,3,"{""0"": 343, ""1"": 22}","{""0"": 352, ""1"": 12, ""2"": 1}"
3532,148,4,"{""0"": 343, ""1"": 22}","{""0"": 352, ""1"": 12, ""2"": 1}"
3533,148,5,"{""0"": 320, ""1"": 41, ""2"": 4}","{""0"": 338, ""1"": 26, ""2"": 1}"
3534,148,6,"{""0"": 261, ""1"": 73, ""2"": 25, ""3"": 4, ""4"": 2}","{""0"": 299, ""1"": 56, ""2"": 9, ""3"": 1}"
3535,148,7,"{""0"": 205, ""1"": 95, ""2"": 39, ""3"": 21, ""4"": 4, ""6"": 1}","{""0"": 228, ""1"": 100, ""2"": 30, ""3"": 5, ""4"": 2}"
3536,148,8,"{""0"": 205, ""1"": 101, ""2"": 40, ""3"": 14, ""4"": 3, ""5"": 2}","{""0"": 218, ""1"": 99, ""2"": 34, ""3"": 12, ""4"": 1, ""6"": 1}"
3537,148,9,"{""0"": 236, ""1"": 95, ""2"": 25, ""3"": 7, ""4"": 1, ""5"": 1}","{""0"": 248, ""1"": 85, ""2"": 23, ""3"": 8, ""6"": 1}"
3538,148,10,"{""0"": 247, ""1"": 79, ""2"": 30, ""3"": 8, ""4"": 1}","{""0"": 250, ""1"": 91, ""2"": 18, ""3"": 5, ""4"": 1}"
3539,148,11,"{""0"": 212, ""1"": 111, ""2"": 31, ""3"": 8, ""4"": 2, ""5"": 1}","{""0"": 241, ""1"": 96, ""2"": 25, ""3"": 3}"
3540,148,12,"{""0"": 187, ""1"": 124, ""2"": 40, ""3"": 11, ""4"": 2, ""5"": 1}","{""0"": 222, ""1"": 109, ""2"": 26, ""3"": 8}"
3541,148,13,"{""0"": 190, ""1"": 122, ""2"": 34, ""3"": 16, ""4"": 2, ""6"": 1}","{""0"": 220, ""1"": 107, ""2"": 34, ""3"": 4}"
3542,148,14,"{""0"": 182, ""1"": 117, ""2"": 47, ""3"": 11, ""4"": 5, ""5"": 3}","{""0"": 208, ""1"": 114, ""2"": 29, ""3"": 13, ""4"": 1}"
3543,148,15,"{""0"": 182, ""1"": 106, ""2"": 47, ""3"": 21, ""4"": 4, ""5"": 2, ""6"": 2, ""7"": 1}","{""0"": 172, ""1"": 116, ""2"": 50, ""3"": 17, ""4"": 5, ""5"": 5}"
3544,148,16,"{""0"": 158, ""1"": 120, ""2"": 55, ""3"": 21, ""4"": 6, ""5"": 3, ""6"": 2}","{""0"": 164, ""1"": 102, ""2"": 52, ""3"": 31, ""4"": 10, ""5"": 6}"
3545,148,17,"{""0"": 156, ""1"": 106, ""2"": 61, ""3"": 28, ""4"": 9, ""5"": 3, ""6"": 1, ""7"": 1}","{""0"": 152, ""1"": 111, ""2"": 66, ""3"": 22, ""4"": 8, ""5"": 4, ""6"": 2}"
3546,148,18,"{""0"": 173, ""1"": 102, ""2"": 52, ""3"": 24, ""4"": 12, ""5"": 1, ""6"": 1}","{""0"": 149, ""1"": 120, ""2"": 49, ""3"": 34, ""4"": 5, ""5"": 4, ""6"": 4}"
3547,148,19,"{""0"": 198, ""1"": 107, ""2"": 39, ""3"": 15, ""4"": 5, ""5"": 1}","{""0"": 161, ""1"": 115, ""2"": 57, ""3"": 23, ""4"": 7, ""6"": 1, ""7"": 1}"
3548,148,20,"{""0"": 233, ""1"": 98, ""2"": 28, ""3"": 4, ""5"": 2}","{""0"": 195, ""1"": 115, ""2"": 39, ""3"": 13, ""4"": 2, ""5"": 1}"
3549,148,21,"{""0"": 261, ""1"": 77, ""2"": 21, ""3"": 5, ""4"": 1}","{""0"": 208, ""1"": 111, ""2"": 35, ""3"": 9, ""4"": 2}"
3550,148,22,"{""0"": 286, ""1"": 58, ""2"": 19, ""3"": 1, ""4"": 1}","{""0"": 232, ""1"": 95, ""2"": 28, ""3"": 10}"
3551,148,23,"{""0"": 326, ""1"": 39}","{""0"": 306, ""1"": 52, ""2"": 6, ""3"": 1}"
3552,149,0,"{""0"": 341, ""1"": 23, ""2"": 1}","{""0"": 340, ""1"": 24, ""2"": 1}"
3553,149,1,"{""0"": 344, ""1"": 20, ""2"": 1}","{""0"": 352, ""1"": 12, ""2"": 1}"
3554,149,2,"{""0"": 333, ""1"": 31, ""2"": 1}","{""0"": 357, ""1"": 8}"
3555,149,3,"{""0"": 344, ""1"": 19, ""2"": 2}","{""0"": 358, ""1"": 7}"
3556,149,4,"{""0"": 358, ""1"": 7}","{""0"": 344, ""1"": 21}"
3557,149,5,"{""0"": 350, ""1"": 14, ""2"": 1}","{""0"": 321, ""1"": 43, ""2"": 1}"
3558,149,6,"{""0"": 316, ""1"": 46, ""2"": 3}","{""0"": 326, ""1"": 36, ""2"": 2, ""3"": 1}"
3559,149,7,"{""0"": 299, ""1"": 53, ""2"": 12, ""3"": 1}","{""0"": 296, ""1"": 61, ""2"": 8}"
3560,149,8,"{""0"": 290, ""1"": 60, ""2"": 12, ""3"": 3}","{""0"": 270, ""1"": 84, ""2"": 8, ""3"": 3}"
3561,149,9,"{""0"": 291, ""1"": 60, ""2"": 12, ""3"": 1, ""4"": 1}","{""0"": 287, ""1"": 69, ""2"": 9}"
3562,149,10,"{""0"": 281, ""1"": 73, ""2"": 10, ""3"": 1}","{""0"": 293, ""1"": 59, ""2"": 12, ""3"": 1}"
3563,149,11,"{""0"": 279, ""1"": 70, ""2"": 13, ""3"": 2, ""4"": 1}","{""0"": 289, ""1"": 66, ""2"": 8, ""3"": 1, ""5"": 1}"
3564,149,12,"{""0"": 277, ""1"": 76, ""2"": 11, ""3"": 1}","{""0"": 288, ""1"": 65, ""2"": 9, ""3"": 2, ""4"": 1}"
3565,149,13,"{""0"": 270, ""1"": 74, ""2"": 18, ""3"": 2, ""4"": 1}","{""0"": 270, ""1"": 80, ""2"": 12, ""3"": 2, ""4"": 1}"
3566,149,14,"{""0"": 254, ""1"": 90, ""2"": 16, ""3"": 4, ""4"": 1}","{""0"": 260, ""1"": 87, ""2"": 15, ""3"": 3}"
3567,149,15,"{""0"": 243, ""1"": 87, ""2"": 33, ""3"": 2}","{""0"": 253, ""1"": 92, ""2"": 17, ""3"": 2, ""4"": 1}"
3568,149,16,"{""0"": 238, ""1"": 92, ""2"": 31, ""3"": 3, ""4"": 1}","{""0"": 245, ""1"": 94, ""2"": 21, ""3"": 3, ""4"": 2}"
3569,149,17,"{""0"": 247, ""1"": 88, ""2"": 25, ""3"": 4, ""6"": 1}","{""0"": 243, ""1"": 92, ""2"": 26, ""3"": 4}"
3570,149,18,"{""0"": 248, ""1"": 94, ""2"": 17, ""3"": 5, ""4"": 1}","{""0"": 241, ""1"": 92, ""2"": 27, ""3"": 5}"
3571,149,19,"{""0"": 277, ""1"": 72, ""2"": 15, ""3"": 1}","{""0"": 263, ""1"": 75, ""2"": 24, ""3"": 3}"
3572,149,20,"{""0"": 291, ""1"": 69, ""2"": 4, ""3"": 1}","{""0"": 293, ""1"": 60, ""2"": 10, ""3"": 2}"
3573,149,21,"{""0"": 301, ""1"": 58, ""2"": 6}","{""0"": 289, ""1"": 65, ""2"": 9, ""3"": 2}"
3574,149,22,"{""0"": 318, ""1"": 44, ""2"": 3}","{""0"": 297, ""1"": 61, ""2"": 7}"
3575,149,23,"{""0"": 344, ""1"": 20, ""2"": 1}","{""0"": 340, ""1"": 25}"
3576,150,0,"{""0"": 356, ""1"": 9}","{""0"": 346, ""1"": 19}"
3577,150,1,"{""0"": 359, ""1"": 6}","{""0"": 355, ""1"": 10}"
3578,150,2,"{""0"": 359, ""1"": 6}","{""0"": 358, ""1"": 7}"
3579,150,3,"{""0"": 359, ""1"": 6}","{""0"": 359, ""1"": 6}"
3580,150,4,"{""0"": 361, ""1"": 4}","{""0"": 361, ""1"": 4}"
3581,150,5,"{""0"": 359, ""1"": 6}","{""0"": 357, ""1"": 8}"
3582,150,6,"{""0"": 319, ""1"": 40, ""2"": 6}","{""0"": 349, ""1"": 16}"
3583,150,7,"{""0"": 286, ""1"": 63, ""2"": 13, ""3"": 3}","{""0"": 320, ""1"": 37, ""2"": 7, ""3"": 1}"
3584,150,8,"{""0"": 281, ""1"": 71, ""2"": 12, ""4"": 1}","{""0"": 291, ""1"": 64, ""2"": 8, ""3"": 2}"
3585,150,9,"{""0"": 299, ""1"": 53, ""2"": 12, ""3"": 1}","{""0"": 304, ""1"": 52, ""2"": 9}"
3586,150,10,"{""0"": 301, ""1"": 54, ""2"": 10}","{""0"": 306, ""1"": 54, ""2"": 4, ""3"": 1}"
3587,150,11,"{""0"": 286, ""1"": 66, ""2"": 12, ""3"": 1}","{""0"": 301, ""1"": 52, ""2"": 11, ""3"": 1}"
3588,150,12,"{""0"": 279, ""1"": 66, ""2"": 16, ""3"": 4}","{""0"": 295, ""1"": 61, ""2"": 8, ""4"": 1}"
3589,150,13,"{""0"": 277, ""1"": 74, ""2"": 10, ""3"": 3, ""4"": 1}","{""0"": 291, ""1"": 63, ""2"": 10, ""3"": 1}"
3590,150,14,"{""0"": 258, ""1"": 85, ""2"": 17, ""3"": 4, ""4"": 1}","{""0"": 281, ""1"": 59, ""2"": 23, ""3"": 2}"
3591,150,15,"{""0"": 236, ""1"": 97, ""2"": 26, ""3"": 6}","{""0"": 260, ""1"": 83, ""2"": 16, ""3"": 5, ""5"": 1}"
3592,150,16,"{""0"": 247, ""1"": 91, ""2"": 22, ""3"": 5}","{""0"": 254, ""1"": 89, ""2"": 15, ""3"": 5, ""4"": 1, ""6"": 1}"
3593,150,17,"{""0"": 248, ""1"": 91, ""2"": 21, ""3"": 4, ""4"": 1}","{""0"": 248, ""1"": 83, ""2"": 25, ""3"": 6, ""4"": 3}"
3594,150,18,"{""0"": 252, ""1"": 89, ""2"": 21, ""3"": 3}","{""0"": 244, ""1"": 83, ""2"": 29, ""3"": 6, ""4"": 3}"
3595,150,19,"{""0"": 281, ""1"": 71, ""2"": 12, ""3"": 1}","{""0"": 259, ""1"": 82, ""2"": 18, ""3"": 3, ""4"": 3}"
3596,150,20,"{""0"": 305, ""1"": 55, ""2"": 5}","{""0"": 283, ""1"": 68, ""2"": 12, ""3"": 2}"
3597,150,21,"{""0"": 324, ""1"": 36, ""2"": 5}","{""0"": 293, ""1"": 60, ""2"": 10, ""3"": 2}"
3598,150,22,"{""0"": 332, ""1"": 30, ""2"": 3}","{""0"": 308, ""1"": 46, ""2"": 9, ""3"": 2}"
3599,150,23,"{""0"": 347, ""1"": 17, ""2"": 1}","{""0"": 340, ""1"": 24, ""2"": 1}"
3600,151,0,"{""0"": 350, ""1"": 15}","{""0"": 339, ""1"": 26}"
3601,151,1,"{""0"": 356, ""1"": 9}","{""0"": 347, ""1"": 17, ""2"": 1}"
3602,151,2,"{""0"": 361, ""1"": 4}","{""0"": 358, ""1"": 5, ""2"": 2}"
3603,151,3,"{""0"": 362, ""1"": 3}","{""0"": 359, ""1"": 5, ""2"": 1}"
3604,151,4,"{""0"": 361, ""1"": 4}","{""0"": 359, ""1"": 6}"
3605,151,5,"{""0"": 359, ""1"": 5, ""2"": 1}","{""0"": 362, ""1"": 2, ""3"": 1}"
3606,151,6,"{""0"": 292, ""1"": 59, ""2"": 13, ""3"": 1}","{""0"": 357, ""1"": 7, ""3"": 1}"
3607,151,7,"{""0"": 239, ""1"": 88, ""2"": 29, ""3"": 7, ""4"": 2}","{""0"": 331, ""1"": 30, ""2"": 4}"
3608,151,8,"{""0"": 267, ""1"": 76, ""2"": 19, ""3"": 3}","{""0"": 295, ""1"": 56, ""2"": 11, ""3"": 2, ""4"": 1}"
3609,151,9,"{""0"": 304, ""1"": 52, ""2"": 9}","{""0"": 289, ""1"": 61, ""2"": 14, ""4"": 1}"
3610,151,10,"{""0"": 296, ""1"": 56, ""2"": 12, ""3"": 1}","{""0"": 299, ""1"": 58, ""2"": 7, ""3"": 1}"
3611,151,11,"{""0"": 288, ""1"": 59, ""2"": 15, ""3"": 3}","{""0"": 303, ""1"": 52, ""2"": 9, ""3"": 1}"
3612,151,12,"{""0"": 284, ""1"": 64, ""2"": 14, ""3"": 3}","{""0"": 288, ""1"": 64, ""2"": 11, ""3"": 2}"
3613,151,13,"{""0"": 272, ""1"": 83, ""2"": 9, ""3"": 1}","{""0"": 282, ""1"": 63, ""2"": 18, ""3"": 2}"
3614,151,14,"{""0"": 262, ""1"": 79, ""2"": 20, ""3"": 4}","{""0"": 271, ""1"": 75, ""2"": 15, ""3"": 3, ""4"": 1}"
3615,151,15,"{""0"": 248, ""1"": 89, ""2"": 25, ""3"": 3}","{""0"": 255, ""1"": 85, ""2"": 21, ""3"": 4}"
3616,151,16,"{""0"": 245, ""1"": 96, ""2"": 21, ""3"": 1, ""4"": 2}","{""0"": 243, ""1"": 101, ""2"": 18, ""3"": 2, ""5"": 1}"
3617,151,17,"{""0"": 250, ""1"": 91, ""2"": 20, ""3"": 4}","{""0"": 248, ""1"": 94, ""2"": 21, ""3"": 1, ""4"": 1}"
3618,151,18,"{""0"": 256, ""1"": 91, ""2"": 14, ""3"": 4}","{""0"": 247, ""1"": 92, ""2"": 21, ""3"": 3, ""4"": 2}"
3619,151,19,"{""0"": 276, ""1"": 75, ""2"": 12, ""3"": 2}","{""0"": 259, ""1"": 84, ""2"": 17, ""3"": 4, ""4"": 1}"
3620,151,20,"{""0"": 298, ""1"": 61, ""2"": 5, ""3"": 1}","{""0"": 292, ""1"": 67, ""2"": 4, ""3"": 2}"
3621,151,21,"{""0"": 314, ""1"": 45, ""2"": 4, ""3"": 2}","{""0"": 298, ""1"": 55, ""2"": 9, ""3"": 3}"
3622,151,22,"{""0"": 321, ""1"": 40, ""2"": 3, ""3"": 1}","{""0"": 292, ""1"": 63, ""2"": 10}"
3623,151,23,"{""0"": 343, ""1"": 22}","{""0"": 331, ""1"": 32, ""2"": 2}"
3624,152,0,"{""0"": 353, ""1"": 11, ""2"": 1}","{""0"": 354, ""1"": 11}"
3625,152,1,"{""0"": 354, ""1"": 9, ""2"": 2}","{""0"": 358, ""1"": 6, ""2"": 1}"
3626,152,2,"{""0"": 361, ""1"": 3, ""2"": 1}","{""0"": 360, ""1"": 4, ""2"": 1}"
3627,152,3,"{""0"": 360, ""1"": 5}","{""0"": 362, ""1"": 3}"
3628,152,4,"{""0"": 357, ""1"": 8}","{""0"": 361, ""1"": 4}"
3629,152,5,"{""0"": 340, ""1"": 24, ""2"": 1}","{""0"": 351, ""1"": 14}"
3630,152,6,"{""0"": 272, ""1"": 83, ""2"": 8, ""3"": 2}","{""0"": 348, ""1"": 17}"
3631,152,7,"{""0"": 253, ""1"": 85, ""2"": 26, ""3"": 1}","{""0"": 325, ""1"": 38, ""2"": 2}"
3632,152,8,"{""0"": 292, ""1"": 59, ""2"": 13, ""3"": 1}","{""0"": 298, ""1"": 58, ""2"": 6, ""3"": 3}"
3633,152,9,"{""0"": 303, ""1"": 57, ""2"": 4, ""3"": 1}","{""0"": 306, ""1"": 50, ""2"": 9}"
3634,152,10,"{""0"": 300, ""1"": 54, ""2"": 9, ""3"": 2}","{""0"": 313, ""1"": 49, ""2"": 3}"
3635,152,11,"{""0"": 304, ""1"": 45, ""2"": 16}","{""0"": 298, ""1"": 54, ""2"": 11, ""3"": 2}"
3636,152,12,"{""0"": 297, ""1"": 54, ""2"": 13, ""3"": 1}","{""0"": 272, ""1"": 78, ""2"": 13, ""3"": 2}"
3637,152,13,"{""0"": 286, ""1"": 64, ""2"": 13, ""3"": 2}","{""0"": 271, ""1"": 75, ""2"": 16, ""3"": 3}"
3638,152,14,"{""0"": 269, ""1"": 80, ""2"": 14, ""3"": 2}","{""0"": 252, ""1"": 85, ""2"": 24, ""3"": 4}"
3639,152,15,"{""0"": 249, ""1"": 93, ""2"": 19, ""3"": 3, ""4"": 1}","{""0"": 217, ""1"": 111, ""2"": 33, ""3"": 3, ""5"": 1}"
3640,152,16,"{""0"": 231, ""1"": 101, ""2"": 30, ""3"": 3}","{""0"": 214, ""1"": 105, ""2"": 37, ""3"": 7, ""4"": 2}"
3641,152,17,"{""0"": 228, ""1"": 99, ""2"": 30, ""3"": 7, ""4"": 1}","{""0"": 220, ""1"": 110, ""2"": 27, ""3"": 5, ""4"": 2, ""5"": 1}"
3642,152,18,"{""0"": 233, ""1"": 101, ""2"": 23, ""3"": 8}","{""0"": 231, ""1"": 94, ""2"": 34, ""3"": 6}"
3643,152,19,"{""0"": 250, ""1"": 96, ""2"": 17, ""3"": 2}","{""0"": 245, ""1"": 91, ""2"": 24, ""3"": 5}"
3644,152,20,"{""0"": 288, ""1"": 69, ""2"": 7, ""3"": 1}","{""0"": 280, ""1"": 76, ""2"": 6, ""3"": 3}"
3645,152,21,"{""0"": 315, ""1"": 46, ""2"": 3, ""3"": 1}","{""0"": 298, ""1"": 60, ""2"": 7}"
3646,152,22,"{""0"": 322, ""1"": 42, ""2"": 1}","{""0"": 317, ""1"": 40, ""2"": 8}"
3647,152,23,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 351, ""1"": 10, ""2"": 4}"
3648,153,0,"{""0"": 362, ""1"": 3}","{""0"": 362, ""1"": 3}"
3649,153,1,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}"
3650,153,2,"{""0"": 365}","{""0"": 365}"
3651,153,3,"{""0"": 365}","{""0"": 365}"
3652,153,4,"{""0"": 363, ""1"": 2}","{""0"": 357, ""1"": 8}"
3653,153,5,"{""0"": 355, ""1"": 10}","{""0"": 340, ""1"": 25}"
3654,153,6,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 318, ""1"": 41, ""2"": 6}"
3655,153,7,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 298, ""1"": 53, ""2"": 11, ""3"": 3}"
3656,153,8,"{""0"": 343, ""1"": 21, ""2"": 1}","{""0"": 287, ""1"": 62, ""2"": 13, ""3"": 3}"
3657,153,9,"{""0"": 336, ""1"": 29}","{""0"": 301, ""1"": 55, ""2"": 9}"
3658,153,10,"{""0"": 322, ""1"": 42, ""2"": 1}","{""0"": 316, ""1"": 44, ""2"": 5}"
3659,153,11,"{""0"": 324, ""1"": 37, ""2"": 4}","{""0"": 319, ""1"": 40, ""2"": 6}"
3660,153,12,"{""0"": 324, ""1"": 36, ""2"": 4, ""3"": 1}","{""0"": 324, ""1"": 35, ""2"": 6}"
3661,153,13,"{""0"": 311, ""1"": 46, ""2"": 8}","{""0"": 333, ""1"": 28, ""2"": 4}"
3662,153,14,"{""0"": 292, ""1"": 61, ""2"": 10, ""3"": 2}","{""0"": 337, ""1"": 26, ""2"": 2}"
3663,153,15,"{""0"": 273, ""1"": 78, ""2"": 12, ""3"": 1, ""4"": 1}","{""0"": 335, ""1"": 27, ""2"": 2, ""3"": 1}"
3664,153,16,"{""0"": 290, ""1"": 62, ""2"": 11, ""3"": 2}","{""0"": 331, ""1"": 30, ""2"": 4}"
3665,153,17,"{""0"": 311, ""1"": 46, ""2"": 7, ""3"": 1}","{""0"": 324, ""1"": 38, ""2"": 2, ""3"": 1}"
3666,153,18,"{""0"": 311, ""1"": 44, ""2"": 9, ""4"": 1}","{""0"": 332, ""1"": 30, ""2"": 3}"
3667,153,19,"{""0"": 320, ""1"": 38, ""2"": 7}","{""0"": 341, ""1"": 22, ""2"": 2}"
3668,153,20,"{""0"": 342, ""1"": 21, ""2"": 2}","{""0"": 343, ""1"": 20, ""2"": 2}"
3669,153,21,"{""0"": 352, ""1"": 13}","{""0"": 343, ""1"": 22}"
3670,153,22,"{""0"": 360, ""1"": 5}","{""0"": 350, ""1"": 15}"
3671,153,23,"{""0"": 363, ""1"": 2}","{""0"": 360, ""1"": 5}"
3672,154,0,"{""0"": 359, ""1"": 6}","{""0"": 357, ""1"": 7, ""2"": 1}"
3673,154,1,"{""0"": 362, ""1"": 3}","{""0"": 359, ""1"": 5, ""2"": 1}"
3674,154,2,"{""0"": 365}","{""0"": 363, ""1"": 2}"
3675,154,3,"{""0"": 365}","{""0"": 363, ""1"": 2}"
3676,154,4,"{""0"": 365}","{""0"": 358, ""1"": 7}"
3677,154,5,"{""0"": 360, ""1"": 5}","{""0"": 310, ""1"": 50, ""2"": 5}"
3678,154,6,"{""0"": 347, ""1"": 17, ""2"": 1}","{""0"": 287, ""1"": 65, ""2"": 11, ""3"": 2}"
3679,154,7,"{""0"": 338, ""1"": 22, ""2"": 5}","{""0"": 278, ""1"": 69, ""2"": 12, ""3"": 5, ""4"": 1}"
3680,154,8,"{""0"": 322, ""1"": 35, ""2"": 8}","{""0"": 261, ""1"": 68, ""2"": 26, ""3"": 9, ""4"": 1}"
3681,154,9,"{""0"": 304, ""1"": 54, ""2"": 7}","{""0"": 275, ""1"": 72, ""2"": 14, ""3"": 4}"
3682,154,10,"{""0"": 284, ""1"": 69, ""2"": 12}","{""0"": 276, ""1"": 80, ""2"": 7, ""3"": 2}"
3683,154,11,"{""0"": 273, ""1"": 76, ""2"": 14, ""3"": 2}","{""0"": 266, ""1"": 81, ""2"": 14, ""3"": 4}"
3684,154,12,"{""0"": 263, ""1"": 82, ""2"": 16, ""3"": 3, ""4"": 1}","{""0"": 277, ""1"": 72, ""2"": 13, ""3"": 2, ""5"": 1}"
3685,154,13,"{""0"": 244, ""1"": 91, ""2"": 26, ""3"": 4}","{""0"": 286, ""1"": 61, ""2"": 18}"
3686,154,14,"{""0"": 230, ""1"": 107, ""2"": 24, ""3"": 3, ""4"": 1}","{""0"": 272, ""1"": 79, ""2"": 13, ""3"": 1}"
3687,154,15,"{""0"": 224, ""1"": 101, ""2"": 33, ""3"": 7}","{""0"": 256, ""1"": 89, ""2"": 20}"
3688,154,16,"{""0"": 237, ""1"": 91, ""2"": 31, ""3"": 3, ""4"": 3}","{""0"": 271, ""1"": 70, ""2"": 22, ""3"": 2}"
3689,154,17,"{""0"": 267, ""1"": 80, ""2"": 17, ""3"": 1}","{""0"": 286, ""1"": 69, ""2"": 9, ""3"": 1}"
3690,154,18,"{""0"": 301, ""1"": 49, ""2"": 14, ""3"": 1}","{""0"": 303, ""1"": 57, ""2"": 4, ""3"": 1}"
3691,154,19,"{""0"": 309, ""1"": 49, ""2"": 5, ""3"": 2}","{""0"": 313, ""1"": 45, ""2"": 5, ""3"": 1, ""4"": 1}"
3692,154,20,"{""0"": 313, ""1"": 48, ""2"": 2, ""3"": 2}","{""0"": 325, ""1"": 38, ""3"": 2}"
3693,154,21,"{""0"": 325, ""1"": 34, ""2"": 6}","{""0"": 340, ""1"": 24, ""2"": 1}"
3694,154,22,"{""0"": 346, ""1"": 17, ""2"": 2}","{""0"": 353, ""1"": 11, ""2"": 1}"
3695,154,23,"{""0"": 360, ""1"": 5}","{""0"": 363, ""1"": 2}"
3696,155,0,"{""0"": 364, ""1"": 1}","{""0"": 365}"
3697,155,1,"{""0"": 364, ""1"": 1}","{""0"": 365}"
3698,155,2,"{""0"": 365}","{""0"": 364, ""1"": 1}"
3699,155,3,"{""0"": 364, ""1"": 1}","{""0"": 362, ""1"": 3}"
3700,155,4,"{""0"": 363, ""1"": 2}","{""0"": 363, ""1"": 2}"
3701,155,5,"{""0"": 364, ""1"": 1}","{""0"": 362, ""1"": 3}"
3702,155,6,"{""0"": 362, ""1"": 3}","{""0"": 350, ""1"": 15}"
3703,155,7,"{""0"": 356, ""1"": 9}","{""0"": 332, ""1"": 32, ""2"": 1}"
3704,155,8,"{""0"": 355, ""1"": 9, ""2"": 1}","{""0"": 299, ""1"": 60, ""2"": 4, ""3"": 2}"
3705,155,9,"{""0"": 338, ""1"": 26, ""2"": 1}","{""0"": 286, ""1"": 71, ""2"": 8}"
3706,155,10,"{""0"": 325, ""1"": 39, ""2"": 1}","{""0"": 318, ""1"": 44, ""2"": 3}"
3707,155,11,"{""0"": 321, ""1"": 41, ""2"": 3}","{""0"": 335, ""1"": 28, ""2"": 2}"
3708,155,12,"{""0"": 315, ""1"": 45, ""2"": 5}","{""0"": 337, ""1"": 25, ""2"": 3}"
3709,155,13,"{""0"": 320, ""1"": 41, ""2"": 3, ""4"": 1}","{""0"": 328, ""1"": 32, ""2"": 4, ""3"": 1}"
3710,155,14,"{""0"": 307, ""1"": 51, ""2"": 5, ""3"": 1, ""4"": 1}","{""0"": 329, ""1"": 31, ""2"": 4, ""3"": 1}"
3711,155,15,"{""0"": 303, ""1"": 56, ""2"": 6}","{""0"": 341, ""1"": 21, ""2"": 3}"
3712,155,16,"{""0"": 324, ""1"": 39, ""2"": 2}","{""0"": 340, ""1"": 23, ""2"": 2}"
3713,155,17,"{""0"": 338, ""1"": 24, ""2"": 3}","{""0"": 343, ""1"": 20, ""2"": 2}"
3714,155,18,"{""0"": 341, ""1"": 20, ""2"": 4}","{""0"": 346, ""1"": 16, ""2"": 3}"
3715,155,19,"{""0"": 343, ""1"": 19, ""2"": 3}","{""0"": 347, ""1"": 14, ""2"": 4}"
3716,155,20,"{""0"": 352, ""1"": 12, ""2"": 1}","{""0"": 351, ""1"": 13, ""2"": 1}"
3717,155,21,"{""0"": 357, ""1"": 8}","{""0"": 358, ""1"": 7}"
3718,155,22,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}"
3719,155,23,"{""0"": 363, ""1"": 2}","{""0"": 363, ""1"": 2}"
3720,156,0,"{""0"": 363, ""1"": 2}","{""0"": 360, ""1"": 5}"
3721,156,1,"{""0"": 362, ""1"": 3}","{""0"": 363, ""1"": 2}"
3722,156,2,"{""0"": 364, ""1"": 1}","{""0"": 365}"
3723,156,3,"{""0"": 362, ""1"": 3}","{""0"": 365}"
3724,156,4,"{""0"": 362, ""1"": 3}","{""0"": 365}"
3725,156,5,"{""0"": 357, ""1"": 8}","{""0"": 361, ""1"": 4}"
3726,156,6,"{""0"": 339, ""1"": 23, ""2"": 3}","{""0"": 305, ""1"": 53, ""2"": 5, ""3"": 1, ""4"": 1}"
3727,156,7,"{""0"": 333, ""1"": 31, ""2"": 1}","{""0"": 282, ""1"": 61, ""2"": 19, ""3"": 2, ""4"": 1}"
