,Zone,Period,Pickup occurences,Delivery occurences,Pickup distribution,Delivery distribution
3752,157,8,"{""0"": 256, ""1"": 103, ""2"": 6}","{""0"": 335, ""1"": 28, ""2"": 1, ""3"": 1}","[0.701, 0.282, 0.016]","[0.918, 0.077, 0.003, 0.003]"
3753,157,9,"{""0"": 321, ""1"": 43, ""2"": 1}","{""0"": 327, ""1"": 37, ""2"": 1}","[0.879, 0.118, 0.003]","[0.896, 0.101, 0.003]"
3754,157,10,"{""0"": 338, ""1"": 25, ""2"": 2}","{""0"": 334, ""1"": 30, ""2"": 1}","[0.926, 0.068, 0.005]","[0.915, 0.082, 0.003]"
3755,157,11,"{""0"": 333, ""1"": 27, ""2"": 3, ""3"": 2}","{""0"": 338, ""1"": 26, ""2"": 1}","[0.912, 0.074, 0.008, 0.005]","[0.926, 0.071, 0.003]"
3756,157,12,"{""0"": 330, ""1"": 29, ""2"": 6}","{""0"": 341, ""1"": 22, ""2"": 2}","[0.904, 0.079, 0.016]","[0.934, 0.06, 0.005]"
3757,157,13,"{""0"": 338, ""1"": 25, ""2"": 2}","{""0"": 329, ""1"": 35, ""2"": 1}","[0.926, 0.068, 0.005]","[0.901, 0.096, 0.003]"
3758,157,14,"{""0"": 325, ""1"": 35, ""2"": 4, ""3"": 1}","{""0"": 318, ""1"": 37, ""2"": 9, ""3"": 1}","[0.89, 0.096, 0.011, 0.003]","[0.871, 0.101, 0.025, 0.003]"
3759,157,15,"{""0"": 308, ""1"": 53, ""2"": 4}","{""0"": 292, ""1"": 65, ""2"": 8}","[0.844, 0.145, 0.011]","[0.8, 0.178, 0.022]"
3760,157,16,"{""0"": 311, ""1"": 48, ""2"": 5, ""3"": 1}","{""0"": 263, ""1"": 89, ""2"": 12, ""3"": 1}","[0.852, 0.132, 0.014, 0.003]","[0.721, 0.244, 0.033, 0.003]"
3761,157,17,"{""0"": 297, ""1"": 59, ""2"": 8, ""3"": 1}","{""0"": 258, ""1"": 81, ""2"": 23, ""3"": 2, ""4"": 1}","[0.814, 0.162, 0.022, 0.003]","[0.707, 0.222, 0.063, 0.005, 0.003]"
3762,157,18,"{""0"": 274, ""1"": 78, ""2"": 12, ""3"": 1}","{""0"": 256, ""1"": 98, ""2"": 8, ""3"": 2, ""4"": 1}","[0.751, 0.214, 0.033, 0.003]","[0.701, 0.268, 0.022, 0.005, 0.003]"
3763,157,19,"{""0"": 287, ""1"": 68, ""2"": 10}","{""0"": 276, ""1"": 78, ""2"": 9, ""3"": 2}","[0.786, 0.186, 0.027]","[0.756, 0.214, 0.025, 0.005]"
3764,157,20,"{""0"": 314, ""1"": 49, ""2"": 2}","{""0"": 297, ""1"": 56, ""2"": 12}","[0.86, 0.134, 0.005]","[0.814, 0.153, 0.033]"
3765,157,21,"{""0"": 324, ""1"": 37, ""2"": 4}","{""0"": 307, ""1"": 52, ""2"": 6}","[0.888, 0.101, 0.011]","[0.841, 0.142, 0.016]"
3766,157,22,"{""0"": 334, ""1"": 31}","{""0"": 308, ""1"": 51, ""2"": 6}","[0.915, 0.085]","[0.844, 0.14, 0.016]"
3767,157,23,"{""0"": 354, ""1"": 11}","{""0"": 332, ""1"": 32, ""2"": 1}","[0.97, 0.03]","[0.91, 0.088, 0.003]"
3768,158,0,"{""0"": 363, ""1"": 2}","{""0"": 359, ""1"": 6}","[0.995, 0.005]","[0.984, 0.016]"
3769,158,1,"{""0"": 365}","{""0"": 363, ""1"": 2}",[1.0],"[0.995, 0.005]"
3770,158,2,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
3771,158,3,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
3772,158,4,"{""0"": 362, ""1"": 3}","{""0"": 365}","[0.992, 0.008]",[1.0]
3773,158,5,"{""0"": 357, ""1"": 8}","{""0"": 365}","[0.978, 0.022]",[1.0]
3774,158,6,"{""0"": 341, ""1"": 23, ""2"": 1}","{""0"": 364, ""1"": 1}","[0.934, 0.063, 0.003]","[0.997, 0.003]"
3775,158,7,"{""0"": 324, ""1"": 39, ""2"": 2}","{""0"": 361, ""1"": 4}","[0.888, 0.107, 0.005]","[0.989, 0.011]"
3776,158,8,"{""0"": 341, ""1"": 24}","{""0"": 361, ""1"": 4}","[0.934, 0.066]","[0.989, 0.011]"
3777,158,9,"{""0"": 360, ""1"": 5}","{""0"": 362, ""1"": 3}","[0.986, 0.014]","[0.992, 0.008]"
3778,158,10,"{""0"": 353, ""1"": 12}","{""0"": 346, ""1"": 18, ""2"": 1}","[0.967, 0.033]","[0.948, 0.049, 0.003]"
3779,158,11,"{""0"": 351, ""1"": 14}","{""0"": 342, ""1"": 22, ""2"": 1}","[0.962, 0.038]","[0.937, 0.06, 0.003]"
3780,158,12,"{""0"": 352, ""1"": 12, ""2"": 1}","{""0"": 346, ""1"": 17, ""2"": 2}","[0.964, 0.033, 0.003]","[0.948, 0.047, 0.005]"
3781,158,13,"{""0"": 345, ""1"": 20}","{""0"": 337, ""1"": 24, ""2"": 4}","[0.945, 0.055]","[0.923, 0.066, 0.011]"
3782,158,14,"{""0"": 341, ""1"": 23, ""2"": 1}","{""0"": 334, ""1"": 29, ""2"": 2}","[0.934, 0.063, 0.003]","[0.915, 0.079, 0.005]"
3783,158,15,"{""0"": 344, ""1"": 17, ""2"": 3, ""3"": 1}","{""0"": 324, ""1"": 40, ""2"": 1}","[0.942, 0.047, 0.008, 0.003]","[0.888, 0.11, 0.003]"
3784,158,16,"{""0"": 331, ""1"": 34}","{""0"": 312, ""1"": 51, ""2"": 2}","[0.907, 0.093]","[0.855, 0.14, 0.005]"
3785,158,17,"{""0"": 328, ""1"": 35, ""2"": 2}","{""0"": 321, ""1"": 39, ""2"": 4, ""3"": 1}","[0.899, 0.096, 0.005]","[0.879, 0.107, 0.011, 0.003]"
3786,158,18,"{""0"": 330, ""1"": 34, ""2"": 1}","{""0"": 326, ""1"": 36, ""2"": 3}","[0.904, 0.093, 0.003]","[0.893, 0.099, 0.008]"
3787,158,19,"{""0"": 333, ""1"": 32}","{""0"": 335, ""1"": 30}","[0.912, 0.088]","[0.918, 0.082]"
3788,158,20,"{""0"": 346, ""1"": 18, ""2"": 1}","{""0"": 349, ""1"": 16}","[0.948, 0.049, 0.003]","[0.956, 0.044]"
3789,158,21,"{""0"": 355, ""1"": 9, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.973, 0.025, 0.003]","[0.967, 0.03, 0.003]"
3790,158,22,"{""0"": 358, ""1"": 6, ""2"": 1}","{""0"": 356, ""1"": 9}","[0.981, 0.016, 0.003]","[0.975, 0.025]"
3791,158,23,"{""0"": 362, ""1"": 3}","{""0"": 362, ""1"": 3}","[0.992, 0.008]","[0.992, 0.008]"
3792,159,0,"{""0"": 351, ""1"": 14}","{""0"": 352, ""1"": 13}","[0.962, 0.038]","[0.964, 0.036]"
3793,159,1,"{""0"": 360, ""1"": 5}","{""0"": 359, ""1"": 6}","[0.986, 0.014]","[0.984, 0.016]"
3794,159,2,"{""0"": 364, ""1"": 1}","{""0"": 362, ""1"": 3}","[0.997, 0.003]","[0.992, 0.008]"
3795,159,3,"{""0"": 364, ""1"": 1}","{""0"": 363, ""1"": 2}","[0.997, 0.003]","[0.995, 0.005]"
3796,159,4,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
3797,159,5,"{""0"": 353, ""1"": 9, ""2"": 3}","{""0"": 359, ""1"": 5, ""2"": 1}","[0.967, 0.025, 0.008]","[0.984, 0.014, 0.003]"
3798,159,6,"{""0"": 268, ""1"": 84, ""2"": 9, ""3"": 4}","{""0"": 349, ""1"": 13, ""2"": 3}","[0.734, 0.23, 0.025, 0.011]","[0.956, 0.036, 0.008]"
3799,159,7,"{""0"": 230, ""1"": 100, ""2"": 29, ""3"": 4, ""4"": 2}","{""0"": 323, ""1"": 36, ""2"": 4, ""3"": 2}","[0.63, 0.274, 0.079, 0.011, 0.005]","[0.885, 0.099, 0.011, 0.005]"
3800,159,8,"{""0"": 282, ""1"": 69, ""2"": 13, ""3"": 1}","{""0"": 312, ""1"": 47, ""2"": 6}","[0.773, 0.189, 0.036, 0.003]","[0.855, 0.129, 0.016]"
3801,159,9,"{""0"": 335, ""1"": 27, ""2"": 3}","{""0"": 328, ""1"": 35, ""2"": 2}","[0.918, 0.074, 0.008]","[0.899, 0.096, 0.005]"
3802,159,10,"{""0"": 337, ""1"": 26, ""2"": 2}","{""0"": 334, ""1"": 29, ""2"": 2}","[0.923, 0.071, 0.005]","[0.915, 0.079, 0.005]"
3803,159,11,"{""0"": 338, ""1"": 26, ""2"": 1}","{""0"": 330, ""1"": 34, ""2"": 1}","[0.926, 0.071, 0.003]","[0.904, 0.093, 0.003]"
3804,159,12,"{""0"": 336, ""1"": 28, ""2"": 1}","{""0"": 323, ""1"": 35, ""2"": 7}","[0.921, 0.077, 0.003]","[0.885, 0.096, 0.019]"
3805,159,13,"{""0"": 329, ""1"": 30, ""2"": 5, ""3"": 1}","{""0"": 317, ""1"": 43, ""2"": 4, ""3"": 1}","[0.901, 0.082, 0.014, 0.003]","[0.868, 0.118, 0.011, 0.003]"
3806,159,14,"{""0"": 317, ""1"": 40, ""2"": 8}","{""0"": 299, ""1"": 55, ""2"": 9, ""3"": 2}","[0.868, 0.11, 0.022]","[0.819, 0.151, 0.025, 0.005]"
3807,159,15,"{""0"": 302, ""1"": 55, ""2"": 6, ""3"": 2}","{""0"": 245, ""1"": 99, ""2"": 18, ""3"": 3}","[0.827, 0.151, 0.016, 0.005]","[0.671, 0.271, 0.049, 0.008]"
3808,159,16,"{""0"": 288, ""1"": 65, ""2"": 7, ""3"": 5}","{""0"": 238, ""1"": 108, ""2"": 15, ""3"": 4}","[0.789, 0.178, 0.019, 0.014]","[0.652, 0.296, 0.041, 0.011]"
3809,159,17,"{""0"": 286, ""1"": 65, ""2"": 10, ""3"": 3, ""4"": 1}","{""0"": 261, ""1"": 81, ""2"": 20, ""3"": 3}","[0.784, 0.178, 0.027, 0.008, 0.003]","[0.715, 0.222, 0.055, 0.008]"
3810,159,18,"{""0"": 294, ""1"": 59, ""2"": 10, ""3"": 2}","{""0"": 258, ""1"": 78, ""2"": 29}","[0.805, 0.162, 0.027, 0.005]","[0.707, 0.214, 0.079]"
3811,159,19,"{""0"": 307, ""1"": 50, ""2"": 6, ""3"": 2}","{""0"": 283, ""1"": 65, ""2"": 16, ""3"": 1}","[0.841, 0.137, 0.016, 0.005]","[0.775, 0.178, 0.044, 0.003]"
3812,159,20,"{""0"": 317, ""1"": 45, ""2"": 2, ""3"": 1}","{""0"": 320, ""1"": 41, ""2"": 4}","[0.868, 0.123, 0.005, 0.003]","[0.877, 0.112, 0.011]"
3813,159,21,"{""0"": 332, ""1"": 31, ""2"": 2}","{""0"": 340, ""1"": 25}","[0.91, 0.085, 0.005]","[0.932, 0.068]"
3814,159,22,"{""0"": 346, ""1"": 16, ""2"": 3}","{""0"": 342, ""1"": 23}","[0.948, 0.044, 0.008]","[0.937, 0.063]"
3815,159,23,"{""0"": 355, ""1"": 9, ""2"": 1}","{""0"": 352, ""1"": 13}","[0.973, 0.025, 0.003]","[0.964, 0.036]"
3816,160,0,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
3817,160,1,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
3818,160,2,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
3819,160,3,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
3820,160,4,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
3821,160,5,"{""0"": 354, ""1"": 10, ""2"": 1}","{""0"": 363, ""1"": 1, ""2"": 1}","[0.97, 0.027, 0.003]","[0.995, 0.003, 0.003]"
3822,160,6,"{""0"": 336, ""1"": 27, ""2"": 2}","{""0"": 347, ""1"": 17, ""2"": 1}","[0.921, 0.074, 0.005]","[0.951, 0.047, 0.003]"
3823,160,7,"{""0"": 327, ""1"": 30, ""2"": 8}","{""0"": 341, ""1"": 24}","[0.896, 0.082, 0.022]","[0.934, 0.066]"
3824,160,8,"{""0"": 332, ""1"": 29, ""2"": 4}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.91, 0.079, 0.011]","[0.967, 0.03, 0.003]"
3825,160,9,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.956, 0.041, 0.003]","[0.967, 0.03, 0.003]"
3826,160,10,"{""0"": 351, ""1"": 14}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.962, 0.038]","[0.967, 0.03, 0.003]"
3827,160,11,"{""0"": 355, ""1"": 10}","{""0"": 356, ""1"": 9}","[0.973, 0.027]","[0.975, 0.025]"
3828,160,12,"{""0"": 357, ""1"": 8}","{""0"": 359, ""1"": 6}","[0.978, 0.022]","[0.984, 0.016]"
3829,160,13,"{""0"": 353, ""1"": 12}","{""0"": 351, ""1"": 14}","[0.967, 0.033]","[0.962, 0.038]"
3830,160,14,"{""0"": 344, ""1"": 21}","{""0"": 328, ""1"": 36, ""2"": 1}","[0.942, 0.058]","[0.899, 0.099, 0.003]"
3831,160,15,"{""0"": 334, ""1"": 31}","{""0"": 320, ""1"": 37, ""2"": 7, ""3"": 1}","[0.915, 0.085]","[0.877, 0.101, 0.019, 0.003]"
3832,160,16,"{""0"": 334, ""1"": 29, ""2"": 2}","{""0"": 308, ""1"": 53, ""2"": 4}","[0.915, 0.079, 0.005]","[0.844, 0.145, 0.011]"
3833,160,17,"{""0"": 329, ""1"": 33, ""2"": 3}","{""0"": 307, ""1"": 49, ""2"": 9}","[0.901, 0.09, 0.008]","[0.841, 0.134, 0.025]"
3834,160,18,"{""0"": 327, ""1"": 32, ""2"": 5, ""3"": 1}","{""0"": 311, ""1"": 47, ""2"": 7}","[0.896, 0.088, 0.014, 0.003]","[0.852, 0.129, 0.019]"
3835,160,19,"{""0"": 334, ""1"": 28, ""2"": 3}","{""0"": 326, ""1"": 36, ""2"": 3}","[0.915, 0.077, 0.008]","[0.893, 0.099, 0.008]"
3836,160,20,"{""0"": 349, ""1"": 16}","{""0"": 345, ""1"": 19, ""2"": 1}","[0.956, 0.044]","[0.945, 0.052, 0.003]"
3837,160,21,"{""0"": 356, ""1"": 9}","{""0"": 355, ""1"": 9, ""2"": 1}","[0.975, 0.025]","[0.973, 0.025, 0.003]"
3838,160,22,"{""0"": 360, ""1"": 5}","{""0"": 358, ""1"": 7}","[0.986, 0.014]","[0.981, 0.019]"
3839,160,23,"{""0"": 364, ""1"": 1}","{""0"": 362, ""1"": 3}","[0.997, 0.003]","[0.992, 0.008]"
3840,161,0,"{""0"": 359, ""1"": 6}","{""0"": 354, ""1"": 11}","[0.984, 0.016]","[0.97, 0.03]"
3841,161,1,"{""0"": 360, ""1"": 5}","{""0"": 355, ""1"": 9, ""2"": 1}","[0.986, 0.014]","[0.973, 0.025, 0.003]"
3842,161,2,"{""0"": 361, ""1"": 4}","{""0"": 352, ""1"": 13}","[0.989, 0.011]","[0.964, 0.036]"
3843,161,3,"{""0"": 358, ""1"": 7}","{""0"": 353, ""1"": 12}","[0.981, 0.019]","[0.967, 0.033]"
3844,161,4,"{""0"": 358, ""1"": 7}","{""0"": 359, ""1"": 6}","[0.981, 0.019]","[0.984, 0.016]"
3845,161,5,"{""0"": 354, ""1"": 10, ""2"": 1}","{""0"": 358, ""1"": 7}","[0.97, 0.027, 0.003]","[0.981, 0.019]"
3846,161,6,"{""0"": 322, ""1"": 39, ""2"": 4}","{""0"": 336, ""1"": 25, ""2"": 4}","[0.882, 0.107, 0.011]","[0.921, 0.068, 0.011]"
3847,161,7,"{""0"": 313, ""1"": 43, ""2"": 9}","{""0"": 239, ""1"": 77, ""2"": 40, ""3"": 9}","[0.858, 0.118, 0.025]","[0.655, 0.211, 0.11, 0.025]"
3848,161,8,"{""0"": 328, ""1"": 35, ""2"": 2}","{""0"": 224, ""1"": 83, ""2"": 42, ""3"": 15, ""4"": 1}","[0.899, 0.096, 0.005]","[0.614, 0.227, 0.115, 0.041, 0.003]"
3849,161,9,"{""0"": 337, ""1"": 25, ""2"": 3}","{""0"": 301, ""1"": 56, ""2"": 7, ""3"": 1}","[0.923, 0.068, 0.008]","[0.825, 0.153, 0.019, 0.003]"
3850,161,10,"{""0"": 325, ""1"": 34, ""2"": 6}","{""0"": 336, ""1"": 25, ""2"": 4}","[0.89, 0.093, 0.016]","[0.921, 0.068, 0.011]"
3851,161,11,"{""0"": 322, ""1"": 38, ""2"": 5}","{""0"": 335, ""1"": 25, ""2"": 4, ""3"": 1}","[0.882, 0.104, 0.014]","[0.918, 0.068, 0.011, 0.003]"
3852,161,12,"{""0"": 321, ""1"": 38, ""2"": 6}","{""0"": 329, ""1"": 35, ""2"": 1}","[0.879, 0.104, 0.016]","[0.901, 0.096, 0.003]"
3853,161,13,"{""0"": 315, ""1"": 38, ""2"": 11, ""3"": 1}","{""0"": 321, ""1"": 40, ""2"": 4}","[0.863, 0.104, 0.03, 0.003]","[0.879, 0.11, 0.011]"
3854,161,14,"{""0"": 297, ""1"": 49, ""2"": 17, ""3"": 2}","{""0"": 313, ""1"": 48, ""2"": 4}","[0.814, 0.134, 0.047, 0.005]","[0.858, 0.132, 0.011]"
3855,161,15,"{""0"": 247, ""1"": 88, ""2"": 23, ""3"": 5, ""4"": 1, ""5"": 1}","{""0"": 308, ""1"": 50, ""2"": 7}","[0.677, 0.241, 0.063, 0.014, 0.003, 0.003]","[0.844, 0.137, 0.019]"
3856,161,16,"{""0"": 238, ""1"": 88, ""2"": 34, ""3"": 4, ""5"": 1, ""4"": 0}","{""0"": 308, ""1"": 49, ""2"": 7, ""3"": 1}","[0.652, 0.241, 0.093, 0.011, 0.0, 0.003]","[0.844, 0.134, 0.019, 0.003]"
3857,161,17,"{""0"": 275, ""1"": 68, ""2"": 18, ""3"": 3, ""4"": 1}","{""0"": 309, ""1"": 46, ""2"": 10}","[0.753, 0.186, 0.049, 0.008, 0.003]","[0.847, 0.126, 0.027]"
3858,161,18,"{""0"": 304, ""1"": 55, ""2"": 5, ""4"": 1, ""3"": 0}","{""0"": 312, ""1"": 48, ""2"": 5}","[0.833, 0.151, 0.014, 0.0, 0.003]","[0.855, 0.132, 0.014]"
3859,161,19,"{""0"": 330, ""1"": 31, ""2"": 3, ""3"": 1}","{""0"": 328, ""1"": 33, ""2"": 4}","[0.904, 0.085, 0.008, 0.003]","[0.899, 0.09, 0.011]"
3860,161,20,"{""0"": 336, ""1"": 26, ""2"": 3}","{""0"": 331, ""1"": 32, ""2"": 2}","[0.921, 0.071, 0.008]","[0.907, 0.088, 0.005]"
3861,161,21,"{""0"": 341, ""1"": 22, ""2"": 2}","{""0"": 335, ""1"": 28, ""2"": 2}","[0.934, 0.06, 0.005]","[0.918, 0.077, 0.005]"
3862,161,22,"{""0"": 355, ""1"": 9, ""2"": 1}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.973, 0.025, 0.003]","[0.934, 0.063, 0.003]"
3863,161,23,"{""0"": 363, ""1"": 2}","{""0"": 356, ""1"": 9}","[0.995, 0.005]","[0.975, 0.025]"
3864,162,0,"{""0"": 359, ""1"": 6}","{""0"": 356, ""1"": 9}","[0.984, 0.016]","[0.975, 0.025]"
3865,162,1,"{""0"": 352, ""1"": 13}","{""0"": 359, ""1"": 6}","[0.964, 0.036]","[0.984, 0.016]"
3866,162,2,"{""0"": 347, ""1"": 18}","{""0"": 360, ""1"": 5}","[0.951, 0.049]","[0.986, 0.014]"
3867,162,3,"{""0"": 349, ""1"": 16}","{""0"": 361, ""1"": 4}","[0.956, 0.044]","[0.989, 0.011]"
3868,162,4,"{""0"": 357, ""1"": 8}","{""0"": 363, ""1"": 2}","[0.978, 0.022]","[0.995, 0.005]"
3869,162,5,"{""0"": 349, ""1"": 16}","{""0"": 361, ""1"": 4}","[0.956, 0.044]","[0.989, 0.011]"
3870,162,6,"{""0"": 332, ""1"": 31, ""2"": 2}","{""0"": 360, ""1"": 5}","[0.91, 0.085, 0.005]","[0.986, 0.014]"
3871,162,7,"{""0"": 336, ""1"": 28, ""2"": 1}","{""0"": 358, ""1"": 7}","[0.921, 0.077, 0.003]","[0.981, 0.019]"
3872,162,8,"{""0"": 352, ""1"": 12, ""2"": 1}","{""0"": 354, ""1"": 11}","[0.964, 0.033, 0.003]","[0.97, 0.03]"
3873,162,9,"{""0"": 356, ""1"": 8, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.975, 0.022, 0.003]","[0.967, 0.03, 0.003]"
3874,162,10,"{""0"": 353, ""1"": 11, ""3"": 1, ""2"": 0}","{""0"": 350, ""1"": 13, ""2"": 2}","[0.967, 0.03, 0.0, 0.003]","[0.959, 0.036, 0.005]"
3875,162,11,"{""0"": 342, ""1"": 20, ""2"": 2, ""3"": 1}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.937, 0.055, 0.005, 0.003]","[0.934, 0.063, 0.003]"
3876,162,12,"{""0"": 336, ""1"": 27, ""2"": 2}","{""0"": 330, ""1"": 33, ""2"": 2}","[0.921, 0.074, 0.005]","[0.904, 0.09, 0.005]"
3877,162,13,"{""0"": 336, ""1"": 27, ""2"": 2}","{""0"": 315, ""1"": 46, ""2"": 4}","[0.921, 0.074, 0.005]","[0.863, 0.126, 0.011]"
3878,162,14,"{""0"": 332, ""1"": 29, ""2"": 3, ""3"": 1}","{""0"": 309, ""1"": 52, ""2"": 4}","[0.91, 0.079, 0.008, 0.003]","[0.847, 0.142, 0.011]"
3879,162,15,"{""0"": 325, ""1"": 38, ""2"": 1, ""5"": 1, ""3"": 0, ""4"": 0}","{""0"": 317, ""1"": 44, ""2"": 4}","[0.89, 0.104, 0.003, 0.0, 0.0, 0.003]","[0.868, 0.121, 0.011]"
3880,162,16,"{""0"": 313, ""1"": 44, ""2"": 6, ""3"": 2}","{""0"": 324, ""1"": 39, ""2"": 2}","[0.858, 0.121, 0.016, 0.005]","[0.888, 0.107, 0.005]"
3881,162,17,"{""0"": 313, ""1"": 42, ""2"": 10}","{""0"": 314, ""1"": 44, ""2"": 7}","[0.858, 0.115, 0.027]","[0.86, 0.121, 0.019]"
3882,162,18,"{""0"": 320, ""1"": 42, ""2"": 3}","{""0"": 294, ""1"": 60, ""2"": 9, ""3"": 2}","[0.877, 0.115, 0.008]","[0.805, 0.164, 0.025, 0.005]"
3883,162,19,"{""0"": 325, ""1"": 39, ""2"": 1}","{""0"": 306, ""1"": 50, ""2"": 7, ""3"": 2}","[0.89, 0.107, 0.003]","[0.838, 0.137, 0.019, 0.005]"
3884,162,20,"{""0"": 334, ""1"": 28, ""2"": 3}","{""0"": 318, ""1"": 42, ""2"": 4, ""3"": 1}","[0.915, 0.077, 0.008]","[0.871, 0.115, 0.011, 0.003]"
3885,162,21,"{""0"": 338, ""1"": 26, ""2"": 1}","{""0"": 322, ""1"": 39, ""2"": 3, ""3"": 1}","[0.926, 0.071, 0.003]","[0.882, 0.107, 0.008, 0.003]"
3886,162,22,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 340, ""1"": 25}","[0.956, 0.041, 0.003]","[0.932, 0.068]"
3887,162,23,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}","[0.986, 0.014]","[0.986, 0.014]"
3888,163,0,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}","[0.986, 0.014]","[0.986, 0.014]"
3889,163,1,"{""0"": 359, ""1"": 6}","{""0"": 361, ""1"": 4}","[0.984, 0.016]","[0.989, 0.011]"
3890,163,2,"{""0"": 363, ""1"": 2}","{""0"": 364, ""1"": 1}","[0.995, 0.005]","[0.997, 0.003]"
3891,163,3,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
3892,163,4,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
3893,163,5,"{""0"": 364, ""1"": 1}","{""0"": 361, ""1"": 4}","[0.997, 0.003]","[0.989, 0.011]"
3894,163,6,"{""0"": 363, ""1"": 2}","{""0"": 346, ""1"": 19}","[0.995, 0.005]","[0.948, 0.052]"
3895,163,7,"{""0"": 362, ""1"": 3}","{""0"": 340, ""1"": 25}","[0.992, 0.008]","[0.932, 0.068]"
3896,163,8,"{""0"": 354, ""1"": 11}","{""0"": 347, ""1"": 16, ""2"": 2}","[0.97, 0.03]","[0.951, 0.044, 0.005]"
3897,163,9,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 352, ""1"": 12, ""2"": 1}","[0.956, 0.041, 0.003]","[0.964, 0.033, 0.003]"
3898,163,10,"{""0"": 352, ""1"": 13}","{""0"": 359, ""1"": 5, ""2"": 1}","[0.964, 0.036]","[0.984, 0.014, 0.003]"
3899,163,11,"{""0"": 358, ""1"": 7}","{""0"": 357, ""1"": 6, ""2"": 2}","[0.981, 0.019]","[0.978, 0.016, 0.005]"
3900,163,12,"{""0"": 356, ""1"": 8, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.975, 0.022, 0.003]","[0.967, 0.03, 0.003]"
3901,163,13,"{""0"": 345, ""1"": 20}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.945, 0.055]","[0.967, 0.03, 0.003]"
3902,163,14,"{""0"": 338, ""1"": 23, ""2"": 4}","{""0"": 350, ""1"": 15}","[0.926, 0.063, 0.011]","[0.959, 0.041]"
3903,163,15,"{""0"": 339, ""1"": 25, ""2"": 1}","{""0"": 352, ""1"": 12, ""2"": 1}","[0.929, 0.068, 0.003]","[0.964, 0.033, 0.003]"
3904,163,16,"{""0"": 351, ""1"": 14}","{""0"": 349, ""1"": 14, ""2"": 2}","[0.962, 0.038]","[0.956, 0.038, 0.005]"
3905,163,17,"{""0"": 350, ""1"": 15}","{""0"": 344, ""1"": 19, ""2"": 2}","[0.959, 0.041]","[0.942, 0.052, 0.005]"
3906,163,18,"{""0"": 351, ""1"": 14}","{""0"": 347, ""1"": 16, ""2"": 2}","[0.962, 0.038]","[0.951, 0.044, 0.005]"
3907,163,19,"{""0"": 358, ""1"": 7}","{""0"": 351, ""1"": 13, ""2"": 1}","[0.981, 0.019]","[0.962, 0.036, 0.003]"
3908,163,20,"{""0"": 355, ""1"": 8, ""2"": 2}","{""0"": 351, ""1"": 14}","[0.973, 0.022, 0.005]","[0.962, 0.038]"
3909,163,21,"{""0"": 355, ""1"": 8, ""2"": 2}","{""0"": 354, ""1"": 11}","[0.973, 0.022, 0.005]","[0.97, 0.03]"
3910,163,22,"{""0"": 362, ""1"": 3}","{""0"": 362, ""1"": 3}","[0.992, 0.008]","[0.992, 0.008]"
3911,163,23,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
3912,164,0,"{""0"": 346, ""1"": 19}","{""0"": 332, ""1"": 32, ""2"": 1}","[0.948, 0.052]","[0.91, 0.088, 0.003]"
3913,164,1,"{""0"": 357, ""1"": 8}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.978, 0.022]","[0.934, 0.063, 0.003]"
3914,164,2,"{""0"": 361, ""1"": 4}","{""0"": 342, ""1"": 22, ""2"": 1}","[0.989, 0.011]","[0.937, 0.06, 0.003]"
3915,164,3,"{""0"": 361, ""1"": 3, ""2"": 1}","{""0"": 346, ""1"": 17, ""2"": 1, ""3"": 1}","[0.989, 0.008, 0.003]","[0.948, 0.047, 0.003, 0.003]"
3916,164,4,"{""0"": 362, ""1"": 3}","{""0"": 358, ""1"": 6, ""2"": 1}","[0.992, 0.008]","[0.981, 0.016, 0.003]"
